3 3 9 12 11 8 7 14 13 7 7 15 14 15 3 4 5 13 0 1 5 4 4 7 10 1 1 2 14 7 5 7 15 1 9 0.24063348770141602
11 11 8 8 8 12 4 3 12 2 4 6 7 6 0 3 10 3 10 8 6 9 3 6 1 4 15 10 2 0 6 7 6 4 0 0.10327821969985962
15 9 3 11 13 15 8 13 14 13 8 13 10 1 15 2 11 10 3 13 9 1 5 9 12 10 12 0 11 14 10 4 2 14 2 0.07334974408149719
14 13 0 8 8 10 1 13 1 4 6 15 0 9 2 13 5 15 15 1 2 0 2 6 11 9 0 0 3 5 6 2 8 9 13 0.08129791915416718
9 6 3 10 1 7 15 8 4 3 13 9 1 14 15 3 10 6 4 14 8 14 3 2 13 3 7 5 6 7 2 2 3 7 0 0.08792559057474136
11 0 10 0 10 8 13 8 1 15 2 6 15 8 9 5 2 13 6 1 4 2 15 5 6 0 7 2 2 1 4 8 2 8 11 0.09064963459968567
12 13 12 2 5 2 5 7 13 2 1 8 6 1 11 12 1 0 1 8 13 8 12 13 11 15 9 9 4 10 3 4 14 14 3 0.07288271188735962
0 3 14 14 9 15 1 12 10 1 2 0 5 7 13 1 4 0 15 14 6 10 3 10 12 6 4 3 8 6 5 3 13 15 1 0.11935713142156601
10 3 7 8 7 15 14 6 1 12 5 4 11 3 12 1 1 11 3 6 6 6 4 4 6 6 3 0 0 7 6 0 10 8 5 0.18235881626605988
11 10 11 13 12 7 14 3 5 1 10 13 13 10 8 2 1 1 4 6 6 10 2 3 7 11 5 1 12 10 13 9 8 1 13 0.06069526448845863
0 15 8 12 13 8 13 14 15 15 2 7 3 6 0 15 13 0 2 13 4 6 1 2 7 14 4 12 15 15 1 5 2 12 1 0.04301632195711136
14 10 14 14 9 15 5 0 6 12 0 0 0 9 6 7 4 11 15 15 13 8 10 2 13 3 1 8 0 0 0 2 7 6 4 0.052008673548698425
4 10 2 10 11 10 0 10 10 1 14 13 8 0 7 8 5 0 3 7 0 0 1 4 7 2 10 11 6 3 4 15 12 9 10 0.053360868245363235
6 4 6 6 6 3 0 7 0 10 7 15 12 0 6 11 9 10 10 10 9 15 0 0 5 0 14 0 13 5 10 5 10 10 12 0.046140674501657486
6 0 10 13 4 15 1 15 2 0 9 3 6 12 0 9 11 0 9 1 5 3 6 4 1 2 11 9 2 15 8 4 14 5 6 0.0623047761619091
4 10 2 4 12 3 15 14 8 0 8 2 11 1 9 0 5 7 15 11 15 7 4 10 9 15 8 10 1 5 15 6 3 15 12 0.052919596433639526
11 15 2 5 13 9 8 12 10 4 14 3 15 12 6 12 11 15 2 2 7 2 4 6 4 5 7 2 11 9 4 13 3 15 3 0.08420129120349884
9 4 14 0 8 15 9 3 0 5 3 13 0 8 2 3 0 6 8 3 1 9 9 9 0 5 7 14 4 0 2 2 0 8 12 0.059568095952272415
6 3 3 12 12 9 11 7 6 2 11 9 2 3 15 0 1 14 0 15 2 0 0 0 6 2 3 0 0 12 2 6 12 10 0 0.006938433740288019
6 13 0 0 2 12 0 0 8 0 14 11 0 14 0 12 12 15 8 11 2 0 0 0 5 1 0 5 4 4 2 5 5 7 11 0.3484123945236206
5 9 3 7 12 5 6 3 10 7 9 3 3 12 0 0 0 0 3 4 2 4 15 0 0 15 5 15 3 10 4 0 5 15 10 0.08518404513597488
4 3 3 10 15 8 14 3 3 8 13 10 15 7 3 7 3 3 3 15 3 3 3 3 11 7 3 4 5 0 0 5 14 6 12 0.07047122716903687
10 1 10 3 15 0 0 11 7 5 15 0 6 3 10 14 10 11 9 0 15 15 13 4 0 3 15 4 4 8 1 5 4 15 13 0.06551631540060043
1 0 0 8 5 10 11 13 0 10 14 12 12 9 15 4 4 15 0 7 2 3 15 10 4 4 15 0 1 13 0 7 3 3 5 0.04983215406537056
10 1 0 15 10 10 3 3 8 3 5 0 15 14 5 7 2 3 1 14 3 0 0 13 6 0 11 0 3 15 0 0 7 13 5 0.061244964599609375
15 15 0 11 15 0 12 0 0 9 9 13 0 10 8 1 0 13 15 4 1 3 0 0 3 9 0 10 15 6 0 3 4 7 10 0.04148426279425621
