3 0 0 7 15 3 13 15 3 10 0 4 6 13 13 13 15 3 10 11 0 6 11 2 0 0 0 0 0 0 13 8 1 4 4 0.057868167757987976
3 6 3 7 3 3 3 14 2 13 1 10 13 4 9 7 15 0 11 0 15 2 5 3 4 2 0 3 1 0 3 0 3 3 3 0.08583424240350723
3 2 9 13 2 8 4 0 15 3 9 15 0 2 4 10 15 8 15 2 2 13 4 3 6 6 5 4 3 3 3 3 3 3 3 0.08268330991268158
14 3 3 3 3 10 10 10 14 15 14 10 2 9 9 6 2 0 3 10 15 3 3 8 7 13 7 2 0 8 15 11 10 9 9 0.18353813886642456
3 0 15 3 3 10 4 10 10 9 10 3 3 0 15 1 6 5 3 3 3 2 6 4 13 14 2 9 2 4 1 3 3 0 2 0.00048039405373856425
11 0 15 1 15 1 1 1 1 1 1 3 1 4 3 1 3 3 14 2 13 15 3 1 6 3 1 1 3 9 6 11 15 1 0 0.01704641990363598
15 12 1 1 14 15 14 1 2 1 2 3 13 1 1 1 6 3 0 6 3 1 5 1 1 4 0 15 1 1 12 0 12 0 0 0.0931164100766182
13 0 13 13 9 13 1 1 9 3 0 9 0 0 2 3 2 0 0 10 15 1 1 1 10 2 8 0 3 14 1 1 1 0 0 0.16616080701351166
0 0 0 13 13 1 1 11 12 5 15 0 0 11 0 0 7 9 8 3 1 0 1 1 1 0 0 4 0 13 15 13 13 0 13 0.07321640104055405
0 0 3 14 5 0 0 0 0 0 4 1 5 4 0 3 0 0 1 1 1 1 1 1 1 15 5 2 0 0 0 2 1 15 2 0.06300278753042221
0 12 12 12 12 14 1 1 1 10 12 1 15 15 3 1 1 5 1 7 1 1 1 12 12 1 3 1 12 12 15 1 1 1 2 0.05810929089784622
15 1 3 15 12 3 1 15 6 0 6 13 1 12 15 15 1 13 1 7 15 1 1 0 0 15 1 1 1 1 11 1 1 1 15 0.06887473165988922
9 14 3 1 7 1 1 10 15 15 1 1 13 1 11 1 1 1 7 1 1 1 1 10 1 14 15 6 10 1 0 15 1 4 0 0.04126032069325447
8 10 12 12 1 11 12 6 15 1 1 1 1 1 11 1 9 9 1 1 13 1 13 6 1 1 1 1 10 1 0 15 1 1 1 0.07139793038368225
13 13 13 11 13 8 1 4 15 1 1 13 2 11 1 14 13 14 13 3 1 1 1 13 4 11 1 1 11 15 1 1 1 1 1 0.09287668764591217
13 4 13 13 13 12 13 14 1 1 12 1 5 15 1 1 1 1 1 1 15 8 4 1 8 1 1 1 1 1 1 1 13 1 1 0.04387490823864937
1 1 1 1 7 2 12 1 4 14 1 1 13 1 1 15 1 1 11 1 1 1 1 3 1 1 1 13 7 1 1 1 1 1 1 0.020704345777630806
14 15 0 15 15 9 15 0 2 3 15 13 14 1 8 1 1 5 1 12 1 14 1 1 5 1 13 6 1 15 15 2 1 1 4 0.09732159227132797
8 15 8 4 0 0 0 0 15 6 13 3 4 2 14 13 5 8 8 1 8 10 9 1 1 5 2 15 0 3 0 2 0 10 7 0.07243015617132187
13 9 10 3 14 13 0 0 15 13 1 13 1 1 1 1 1 1 1 1 5 8 8 8 15 0 3 1 15 1 1 1 1 1 1 0.4136712849140167
15 8 8 15 7 15 1 15 4 11 9 15 12 13 11 9 11 1 1 12 8 1 9 9 15 1 1 13 15 8 4 8 8 6 1 0.07081182301044464
12 15 15 1 1 4 12 7 12 15 15 1 9 8 1 1 1 1 1 1 1 1 1 1 1 1 1 12 3 15 15 8 5 15 15 0.04173727706074715
13 13 13 13 13 13 13 13 1 8 1 1 1 1 0 2 1 12 13 1 1 9 9 15 1 1 1 1 11 1 12 1 14 12 13 0.06556807458400726
4 15 8 8 8 4 12 15 10 1 1 1 10 15 15 8 8 15 1 9 7 4 9 2 2 7 5 8 12 15 0 2 2 2 2 0.061541371047496796
3 9 14 9 9 10 4 1 1 12 11 6 8 0 7 13 6 10 3 3 15 1 1 1 1 1 1 1 1 1 8 7 9 7 3 0.05607490614056587
0 8 10 3 8 8 8 8 0 10 15 1 1 1 1 1 1 5 8 8 8 8 8 8 8 8 5 8 1 8 1 9 1 9 1 0.05819620192050934
8 3 7 8 8 15 15 8 7 8 8 8 8 8 8 8 1 1 15 15 0 8 10 3 15 1 1 14 15 8 8 8 10 8 12 0.0616217665374279
8 8 10 15 8 4 8 8 5 8 2 13 14 8 10 8 8 8 8 8 8 8 9 5 15 11 2 2 2 2 14 8 8 14 8 0.15544776618480682
15 2 8 2 8 8 15 8 13 8 10 13 8 8 8 8 8 9 8 11 15 4 15 8 8 9 9 4 0 15 4 8 8 4 7 0.08997539430856705
0 15 8 8 15 1 8 1 1 1 11 7 7 15 1 1 1 1 0 8 15 8 9 1 1 1 6 14 13 9 13 15 14 15 8 0.0735141783952713
7 9 9 9 15 1 1 1 1 1 1 1 1 0 11 9 12 1 9 0 8 8 8 9 9 15 1 10 13 5 10 9 7 5 0 0.06106331944465637
10 15 8 0 0 15 1 1 1 1 1 14 5 9 9 9 7 15 1 3 1 1 1 1 1 0 1 0 1 8 8 1 1 9 15 0.08311586827039719
10 9 9 9 9 9 6 15 1 1 1 1 1 1 0 1 1 0 3 1 1 1 15 13 15 9 0 9 9 1 1 1 1 1 1 0.059922199696302414
15 3 3 8 10 15 1 2 15 7 2 15 1 1 2 12 10 3 3 1 0 1 1 1 1 1 1 1 3 3 3 3 3 5 3 0.2823731601238251
15 3 3 14 15 10 9 10 0 15 3 1 1 1 1 10 7 2 2 8 2 2 15 1 1 1 1 1 1 2 2 2 2 2 10 0.07196374982595444
3 9 9 10 15 1 9 2 3 9 1 1 10 2 8 3 3 4 3 3 3 3 1 10 3 3 12 0 3 15 2 15 9 2 9 0.04271053895354271
8 3 4 11 9 2 3 1 15 10 10 10 10 1 15 1 1 1 1 1 1 2 2 10 2 7 2 7 2 2 2 2 2 15 1 0.12507200241088867
14 3 4 14 10 15 12 1 11 11 1 1 2 7 9 11 12 10 4 1 9 1 13 15 1 15 5 1 0 15 1 1 1 4 5 0.07998593151569366
3 11 11 10 6 10 10 11 11 11 11 11 10 8 14 7 11 15 6 2 5 11 1 1 1 1 3 1 1 10 5 2 2 15 3 0.11736536026000977
3 3 3 3 13 10 10 10 7 6 15 1 1 1 1 1 3 3 7 10 8 3 13 3 11 10 3 14 2 15 3 0 3 3 3 0.2895684242248535
3 6 3 3 3 7 15 15 1 1 1 0 1 1 1 1 5 9 15 15 1 1 1 5 1 1 1 1 1 15 1 1 9 1 1 0.10202501714229584
3 1 1 4 2 13 3 12 1 1 1 1 3 9 15 14 4 3 15 13 11 2 3 1 1 1 15 1 5 1 1 1 1 13 1 0.07849476486444473
1 1 4 1 11 3 14 7 11 1 1 8 1 1 1 1 1 1 15 15 1 3 7 3 6 3 3 3 1 12 1 12 15 1 1 0.22716431319713593
1 1 1 3 3 1 3 0 6 1 3 0 1 1 1 1 15 9 1 1 1 1 6 1 1 1 3 1 4 7 1 1 1 1 5 0.05829571560025215
3 3 1 3 3 10 12 4 3 3 1 1 12 1 1 1 1 1 8 3 3 3 1 1 3 3 11 3 3 3 4 3 9 1 3 0.04498112574219704
3 1 1 0 3 1 1 1 1 9 13 3 1 1 11 3 1 1 1 1 0 1 1 1 1 5 0 3 1 1 1 13 1 1 1 0.08497489243745804
1 1 1 1 1 1 9 10 13 1 2 8 6 1 15 1 1 13 15 1 1 1 1 0 1 1 1 1 11 1 1 1 1 1 14 0.118270143866539
1 1 1 3 11 1 1 1 1 1 1 6 1 12 1 1 15 0 15 1 1 1 0 1 1 1 15 15 2 1 1 14 1 1 1 0.14283812046051025
3 7 13 1 3 1 1 3 1 1 10 1 12 9 1 1 1 11 3 3 3 3 1 3 3 3 3 7 3 3 1 1 1 12 1 0.22007615864276886
