2 11 5 1 4 0 12 8 11 14 8 13 0 6 7 15 0 1 8 11 8 8 12 15 6 5 1 6 15 1 1 14 3 4 15 0.21218182146549225
9 12 3 8 14 8 9 14 6 6 0 14 2 14 2 2 7 15 0 4 8 12 0 11 5 15 11 0 10 3 0 15 1 12 6 0.14411768317222595
9 11 3 2 12 13 13 0 14 9 14 0 9 10 11 0 0 4 4 4 9 4 1 10 11 1 14 13 8 0 13 8 7 8 15 0.09249463677406311
1 4 14 8 4 1 6 0 11 13 9 0 12 4 3 8 10 3 10 4 1 0 10 6 14 11 2 5 4 6 6 2 1 7 0 0.07478468865156174
5 1 6 14 10 0 14 14 11 12 14 5 5 7 4 5 8 10 12 3 7 0 11 4 4 0 5 1 6 4 8 13 3 3 6 0.11530131846666336
3 13 2 3 8 7 13 13 13 4 4 4 8 1 14 13 0 12 0 9 11 3 6 15 2 10 3 0 5 15 14 0 13 11 15 0.0804663747549057
2 13 13 7 3 10 11 1 6 10 7 7 14 13 9 2 13 0 14 14 9 4 1 8 5 5 4 3 3 6 15 10 10 8 11 0.061146706342697144
10 3 0 0 10 12 13 9 10 10 8 14 11 8 4 4 6 11 15 11 2 2 2 15 15 10 9 5 5 1 14 10 13 12 3 0.15704889595508575
10 13 3 8 15 8 7 0 9 5 1 2 0 1 14 1 1 12 11 13 13 11 11 9 12 11 4 15 1 0 0 9 8 13 8 0.027471452951431274
4 3 5 15 11 3 2 8 13 9 9 3 15 10 8 9 11 12 6 7 4 0 6 3 6 15 14 0 14 15 13 7 11 7 0 0.037341561168432236
12 4 3 3 9 12 15 1 0 14 14 0 13 3 12 3 15 11 0 2 10 2 12 6 3 15 13 1 7 4 3 13 14 3 0 0.1083766296505928
3 4 13 12 7 1 0 14 7 13 10 9 11 3 8 8 0 14 0 10 0 0 7 0 0 4 7 3 1 2 6 3 10 3 13 0.010294118896126747
6 2 2 13 4 3 7 4 15 7 15 11 11 6 8 0 10 8 3 11 4 1 0 13 4 3 10 1 7 4 3 13 5 5 0 0.059525445103645325
10 8 3 9 12 5 3 1 15 10 0 6 7 10 0 10 15 3 0 6 11 10 3 6 5 1 7 4 14 2 11 11 2 0 0 0.07232207804918289
3 9 12 5 10 1 12 12 7 15 8 3 15 5 14 1 0 0 0 15 3 1 3 3 5 1 15 3 10 7 6 15 14 2 13 0.05426334962248802
0 8 13 0 11 0 0 9 1 12 2 0 1 4 0 0 0 0 6 0 0 3 12 6 4 0 3 2 5 13 0 3 0 1 7 0.023808905854821205
3 15 0 0 7 3 9 0 0 7 10 1 10 8 13 12 9 9 9 13 5 7 14 0 0 3 5 2 7 0 3 11 0 0 4 0.12245475500822067
1 8 0 9 10 0 0 7 0 0 1 7 0 0 9 0 0 3 0 6 5 13 3 15 2 6 15 3 0 15 0 3 9 8 7 0.12711012363433838
0 8 9 0 7 14 14 0 1 1 11 11 15 12 0 11 3 15 3 0 6 7 0 6 0 14 4 14 7 2 8 0 2 9 7 0.5653781294822693
3 3 0 13 15 4 9 13 9 6 6 11 9 6 0 12 0 0 2 5 6 1 3 15 15 6 0 0 14 0 5 0 8 7 6 0.36682114005088806
0 15 0 5 0 1 11 13 0 0 0 14 9 0 0 9 14 12 11 15 5 10 7 10 5 1 11 4 0 15 0 0 8 3 8 0.07891548424959183
6 0 12 8 13 4 0 0 6 0 0 9 0 12 13 0 11 0 0 0 3 3 6 6 0 4 0 0 11 0 4 10 12 10 2 0.06656893342733383
1 0 12 15 8 1 15 0 0 10 11 0 12 13 13 14 3 4 0 0 0 8 8 0 11 5 6 5 10 7 0 0 1 14 0 0.06854180991649628
4 0 14 3 15 3 0 13 0 11 1 0 3 14 14 4 0 6 5 10 0 0 4 3 2 3 15 15 1 9 15 0 15 14 2 0.016245141625404358
6 8 12 0 0 0 13 0 11 14 0 15 6 1 15 2 0 9 13 0 9 0 0 3 14 9 3 14 12 3 3 0 1 13 2 0.10770709067583084
1 11 11 13 15 0 0 12 7 0 12 0 0 2 15 14 15 14 14 2 11 2 3 7 3 0 0 11 4 12 0 0 0 0 15 0.10652726888656616
15 3 0 3 0 0 10 4 2 15 0 6 0 6 1 0 1 10 0 13 11 7 2 15 9 11 15 3 0 10 0 0 0 4 0 0.12420342117547989
12 0 0 0 0 0 4 8 8 0 0 4 4 3 0 4 14 0 0 9 15 13 1 0 11 0 0 3 0 14 5 3 15 15 12 0.058210019022226334
11 13 2 10 0 0 0 11 0 0 14 0 3 12 0 3 0 0 0 15 0 0 0 2 0 0 0 0 0 14 15 0 0 8 0 0.09097034484148026
8 0 0 0 8 12 0 3 3 0 5 0 6 0 12 12 1 12 0 15 13 9 11 15 0 0 0 0 0 0 14 7 12 14 0 0.1725519746541977
2 2 4 6 7 3 3 4 5 2 10 15 3 3 3 11 1 14 0 0 13 1 13 3 4 0 2 0 5 3 3 6 0 10 15 0.12645848095417023
15 3 7 5 0 0 15 7 15 15 9 13 13 9 13 3 3 15 15 7 0 12 9 0 0 2 2 15 15 13 3 3 1 11 13 0.15137861669063568
15 5 13 0 0 5 15 14 13 0 0 0 3 3 11 10 13 12 14 1 0 5 5 0 5 15 7 0 7 15 4 13 7 1 13 0.2020225077867508
1 15 0 0 13 7 3 3 0 0 8 0 1 0 0 15 0 0 15 12 15 10 0 0 9 2 0 6 0 0 5 0 8 4 6 0.2984806299209595
3 9 15 0 6 0 13 2 8 9 2 0 3 1 0 7 2 0 0 7 0 5 0 6 0 0 0 12 1 7 2 0 1 0 14 0.007241637445986271
15 5 0 8 8 8 7 0 0 7 6 14 0 3 1 6 0 11 1 0 14 11 15 6 4 0 6 11 9 0 8 10 11 11 0 0.04715562239289284
9 7 3 7 11 3 0 7 12 13 8 13 11 15 0 0 0 0 0 0 7 3 1 3 14 10 15 11 13 0 2 9 6 0 8 0.20605196058750153
7 9 14 6 9 3 7 15 9 0 0 8 15 1 0 14 0 6 12 7 14 0 0 0 7 0 0 0 0 6 0 0 0 0 0 0.2221636325120926
8 7 15 13 6 11 0 9 0 3 13 12 12 12 0 15 15 0 15 15 15 5 2 0 10 15 13 11 7 14 5 7 3 14 15 0.0747842788696289
14 13 10 0 4 0 0 6 0 4 4 0 2 15 5 0 0 7 7 13 13 13 3 0 5 0 1 0 3 0 15 5 13 13 13 0.05718475207686424
3 7 0 0 13 10 10 7 14 15 15 10 1 0 5 0 0 0 4 0 3 13 14 13 13 0 4 3 2 5 0 4 13 15 0 0.03257327154278755
9 1 10 15 12 13 7 13 12 10 11 0 0 0 4 13 0 0 0 1 15 5 5 8 13 0 3 0 0 15 0 0 13 0 2 0.08464858680963516
5 10 8 7 8 0 10 5 2 7 6 0 0 3 0 11 11 13 5 0 0 0 14 15 15 2 0 0 1 0 10 0 0 11 14 0.19397583603858948
10 0 0 14 15 14 15 0 10 0 0 0 4 0 0 0 0 0 4 11 10 1 10 15 15 11 15 0 12 0 2 0 0 14 11 0.01749432273209095
4 0 0 0 11 9 0 14 0 0 0 4 0 0 0 1 0 14 7 3 5 9 7 0 15 15 0 11 0 0 13 8 0 10 0 0.02010718174278736
0 5 0 5 0 15 0 9 0 0 0 0 9 0 0 2 0 11 3 0 3 4 1 0 0 0 8 11 10 0 13 0 0 13 3 0.24982577562332153
0 13 0 9 4 0 0 0 14 3 15 15 0 12 0 13 0 0 0 3 0 2 0 8 0 0 2 0 0 0 0 0 8 15 0 0.10353214293718338
1 13 1 15 15 15 0 0 15 4 0 0 0 12 0 2 2 0 5 0 0 0 0 4 0 0 0 4 7 0 9 3 0 6 12 0.05011819675564766
12 5 3 0 0 14 0 12 0 7 8 5 4 11 8 0 0 3 0 0 9 4 8 0 4 14 15 0 0 0 5 0 0 0 0 0.07586077600717545
1 0 9 3 0 2 0 9 0 15 3 1 0 15 0 15 0 0 15 0 13 0 8 6 15 4 2 15 15 0 4 2 0 0 12 0.0946354791522026
15 15 0 0 13 0 0 8 0 8 0 0 0 9 0 0 3 8 12 0 0 11 14 8 5 0 0 0 3 14 0 0 0 14 0 0.008221263065934181
0 0 6 0 0 4 0 9 0 0 7 6 0 14 0 0 2 0 2 15 0 0 0 0 0 10 5 15 11 0 7 11 8 10 0 0.07177261263132095
0 11 0 4 0 5 9 1 12 0 14 0 0 10 0 0 13 9 5 0 0 4 15 15 1 10 12 15 7 0 9 4 1 5 13 0.013037244789302349
0 10 13 12 4 11 0 0 10 2 0 0 13 6 10 13 15 10 0 8 0 14 5 5 0 0 0 0 3 3 6 0 0 0 0 0.1757434755563736
3 0 0 6 8 0 0 11 0 3 0 13 13 7 0 1 1 13 5 6 12 14 3 0 2 0 0 15 2 0 7 0 5 14 10 0.05501475930213928
13 0 0 0 0 0 7 11 13 8 2 15 13 13 13 13 7 6 0 0 13 0 13 14 0 5 14 1 12 13 14 0 15 5 10 0.14899122714996338
7 12 10 15 12 7 7 12 15 7 1 7 10 2 7 2 2 2 13 0 0 6 6 2 1 0 2 5 11 7 0 0 0 2 13 0.10512203723192215
7 4 9 9 9 11 10 15 7 1 1 1 0 8 0 2 3 0 0 0 10 6 9 9 0 12 6 15 9 3 8 15 7 7 7 0.05873361602425575
11 15 14 1 5 15 10 15 11 11 11 11 11 11 11 15 15 15 0 1 10 11 5 4 2 5 0 8 0 0 0 6 0 13 13 0.09483219683170319
15 13 10 10 10 6 15 11 11 11 11 0 0 0 12 15 10 11 11 10 10 11 12 0 0 0 11 1 0 0 0 1 0 0 0 0.10699953883886337
9 11 11 12 11 10 11 10 11 13 11 5 0 0 0 0 0 0 0 0 6 8 5 11 11 9 11 15 0 11 11 11 11 11 15 0.05963192880153656
4 2 7 15 11 7 11 0 11 2 15 2 15 4 13 1 9 7 11 2 3 11 11 8 8 3 3 0 7 8 5 0 0 0 0 0.05273663252592087
6 2 5 15 14 2 11 10 11 11 4 13 11 7 11 11 2 10 6 5 0 13 11 15 15 11 7 2 5 3 14 3 7 4 11 0.054391827434301376
11 11 8 14 15 10 15 11 11 4 11 5 15 9 2 4 8 15 4 11 11 1 11 13 11 11 6 6 1 13 13 0 0 7 4 0.11343491077423096
11 11 4 7 11 3 13 13 9 15 11 0 2 3 13 4 0 4 0 5 0 10 11 15 0 0 7 15 0 0 0 0 11 0 1 0.1263689398765564
8 8 0 9 7 8 12 0 7 8 8 10 8 13 0 12 0 0 0 0 0 0 13 0 8 1 0 0 0 12 15 0 11 5 11 0.03581657633185387
8 9 8 8 11 8 11 11 9 9 7 11 4 6 0 11 0 11 5 7 8 7 0 0 0 9 15 9 12 12 11 11 12 1 10 0.05652133375406265
13 7 4 3 10 7 0 11 0 0 5 1 0 0 10 8 9 14 11 8 4 14 10 15 1 3 3 0 0 0 0 0 0 0 15 0.050089992582798004
0 1 1 2 0 0 0 0 15 0 0 0 0 0 0 0 0 0 10 3 0 0 11 0 0 0 0 0 0 0 0 0 0 0 9 0.2538493573665619
0 0 0 0 10 0 15 15 7 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 13 1 13 15 12 0 0 0 0 0.39058786630630493
0 0 0 3 6 0 0 0 0 13 15 9 0 0 11 3 1 9 2 13 3 1 1 6 7 0 0 1 1 14 0 0 8 0 13 0.17792969942092896
0 8 0 0 0 0 0 0 0 0 0 0 2 14 3 0 0 8 0 9 5 2 0 2 0 0 0 0 0 0 0 0 7 1 2 0.4688488841056824
8 9 9 0 0 1 12 0 0 0 0 3 2 14 0 0 0 4 0 6 15 3 15 0 11 8 0 12 3 0 15 0 9 3 1 0.059171490371227264
15 5 1 7 8 0 11 0 4 9 11 0 0 0 0 12 5 11 0 5 0 0 0 15 0 4 0 0 0 0 0 0 0 0 0 0.05869481340050697
6 0 0 12 7 0 0 10 0 1 4 13 0 0 3 15 11 0 0 0 5 4 0 0 0 1 5 13 2 6 0 5 0 11 10 0.0934046059846878
0 0 0 12 0 0 0 0 0 0 0 0 4 8 0 0 0 0 0 0 14 15 0 0 0 4 3 10 0 15 6 9 13 0 12 0.056907691061496735
0 0 0 0 0 2 13 0 3 13 0 0 10 0 9 11 0 0 3 13 1 1 3 15 0 4 0 0 0 2 0 13 0 0 4 0.14227119088172913
0 0 0 9 0 0 0 0 12 14 0 0 15 10 15 0 7 14 14 0 3 0 0 2 0 7 8 15 0 6 0 14 0 7 0 0.030932100489735603
0 3 11 0 3 0 1 7 14 2 0 0 7 0 0 12 14 11 0 15 15 0 0 0 13 0 3 15 0 0 0 0 0 2 0 0.20071059465408325
