2 2 0 8 13 8 0 11 14 14 10 8 12 10 3 10 15 11 4 0 8 15 6 9 8 12 14 8 15 1 3 6 14 5 5 0.05873953551054001
7 11 10 13 0 9 12 6 7 14 14 10 12 10 5 3 11 8 4 5 0 8 11 5 3 4 15 4 14 0 3 0 15 13 5 0.055374905467033386
8 8 4 11 12 11 9 14 13 14 6 0 6 2 10 11 0 6 4 13 0 5 3 1 8 0 4 3 6 4 6 6 2 7 5 0.08235140889883041
10 13 4 13 11 6 9 9 14 9 3 10 9 7 7 15 15 4 3 0 15 12 13 13 9 15 2 2 4 14 3 1 10 12 2 0.20226672291755676
11 15 9 14 5 5 1 7 7 4 5 2 9 6 13 8 9 10 5 3 1 13 8 11 1 11 5 7 1 5 4 7 7 13 10 0.06506872177124023
10 8 3 10 7 13 13 0 1 12 15 15 9 1 0 0 15 6 6 15 15 13 1 15 7 13 5 5 10 10 1 13 10 14 7 0.15005555748939514
3 8 3 15 8 7 14 9 13 10 0 9 12 11 9 15 5 13 13 0 5 8 3 5 12 10 2 10 14 15 5 15 3 13 1 0.12698157131671906
14 15 15 6 5 14 1 13 13 6 9 4 15 12 9 8 12 14 3 0 2 1 5 5 6 4 0 7 1 4 6 13 6 2 14 0.057913683354854584
11 15 7 0 4 14 15 15 9 11 13 0 0 9 10 13 5 7 0 0 14 6 14 4 5 6 3 2 8 14 4 13 0 13 13 0.06255213916301727
6 13 13 11 12 6 6 8 15 8 1 13 13 15 10 1 2 13 6 3 5 7 2 3 10 2 8 15 2 1 13 7 13 5 15 0.06047862395644188
13 7 9 11 9 12 13 3 10 7 13 4 13 13 1 11 15 2 12 8 11 0 2 2 14 8 6 13 10 9 7 12 13 15 4 0.04035845398902893
13 0 3 7 13 14 13 13 11 0 8 12 4 3 10 13 5 1 5 13 13 5 3 15 7 5 4 3 6 13 14 14 14 3 3 0.06526827067136765
9 14 11 0 8 15 1 12 9 13 9 13 1 5 1 15 10 6 4 4 2 13 9 8 5 7 10 9 5 13 13 13 8 7 1 0.0867307037115097
0 15 10 10 10 7 9 15 9 14 0 3 10 5 4 12 13 7 1 13 5 15 0 5 4 15 14 11 10 10 5 0 10 10 6 0.06373981386423111
15 15 13 13 0 3 1 3 13 13 11 13 11 4 8 12 1 8 9 2 1 13 13 13 3 15 7 14 6 6 14 14 5 8 1 0.13788865506649017
4 8 10 15 14 11 7 15 0 15 10 14 14 0 12 9 14 14 10 13 10 10 13 1 10 2 11 10 2 5 4 15 5 5 14 0.057278700172901154
7 10 2 5 13 8 0 0 13 8 10 8 11 15 5 0 5 13 15 7 0 0 6 8 5 0 13 13 13 13 13 7 9 0 3 0.05081295594573021
7 6 10 14 14 14 6 14 10 14 14 14 13 14 14 11 5 13 9 2 13 13 13 2 1 4 0 10 0 10 3 0 0 5 0 0.05394363030791283
5 0 0 0 3 12 12 0 3 15 11 5 11 15 2 4 1 14 12 2 0 0 0 7 13 0 0 0 5 0 0 15 2 5 9 0.05597812309861183
1 4 0 13 0 0 0 5 0 10 9 15 15 0 0 2 6 5 3 0 6 0 0 3 0 0 15 8 0 11 15 8 1 0 10 0.03477449715137482
7 5 0 10 8 14 9 12 12 7 7 0 8 14 9 0 1 0 11 12 0 5 0 5 0 0 7 0 0 0 7 11 4 14 4 0.0015989553648978472
12 7 0 8 10 0 0 11 10 0 0 0 4 0 0 14 0 3 3 0 0 0 4 0 1 5 10 12 7 6 9 8 9 0 0 0.12660589814186096
7 14 0 14 0 13 0 3 10 10 15 1 7 14 8 1 12 8 0 2 7 7 7 14 4 15 5 4 10 15 8 10 0 10 1 0.03956123813986778
5 1 7 13 9 15 15 10 8 8 8 8 0 4 5 5 5 2 4 15 13 5 15 8 12 0 10 11 14 6 6 0 5 14 15 0.13497740030288696
5 8 4 8 0 0 8 7 9 14 12 12 10 8 12 1 12 0 9 9 6 6 13 6 4 8 5 5 14 0 15 9 5 5 5 0.022023728117346764
11 13 15 1 2 9 7 10 13 12 7 12 12 12 10 3 11 13 0 15 7 15 14 10 10 3 2 7 5 10 12 9 12 3 9 0.15048107504844666
7 10 10 3 9 10 7 7 12 10 10 10 10 10 10 10 10 0 11 4 10 10 5 0 15 5 5 13 3 12 15 0 2 14 14 0.07769592851400375
14 7 0 0 0 14 11 0 0 14 0 15 2 0 11 0 0 0 0 0 3 15 0 15 0 0 2 4 10 15 0 14 0 12 12 0.23172496259212494
7 0 13 13 0 0 8 7 14 13 10 14 10 10 10 6 0 2 15 12 12 12 10 4 0 0 0 4 0 0 7 10 10 1 13 0.05710875988006592
7 11 0 0 0 10 8 4 0 0 0 10 15 0 1 10 11 0 9 7 4 7 3 2 0 0 0 11 4 12 0 11 5 3 10 0.0828569158911705
15 9 0 13 0 15 9 14 13 10 10 14 14 4 10 9 14 8 4 10 14 11 4 4 7 0 0 5 4 4 4 14 10 7 13 0.03699081391096115
14 15 6 14 4 0 11 0 15 9 5 5 0 0 11 0 0 14 0 0 0 12 0 8 6 2 15 15 11 0 0 0 0 13 15 0.054302554577589035
0 0 15 0 11 7 11 15 15 6 0 8 0 0 13 15 15 0 2 0 3 3 1 0 0 4 2 0 15 4 6 0 0 0 14 0.5251783132553101
8 10 10 8 15 6 0 1 0 2 0 0 0 0 12 0 11 0 6 15 3 0 0 6 0 0 1 14 0 9 9 3 13 1 5 0.051408179104328156
14 7 0 9 0 1 8 10 13 0 2 0 0 0 0 0 8 13 1 5 0 0 0 0 6 0 0 2 7 0 12 8 3 6 5 0.10051126033067703
0 15 0 0 0 0 13 0 0 13 15 1 0 4 3 5 0 0 0 15 4 12 4 0 9 13 5 0 0 0 0 9 6 9 5 0.2091948390007019
0 0 7 0 0 0 0 4 0 0 0 0 9 15 0 10 3 0 11 0 6 6 0 0 0 14 0 2 2 0 10 3 8 13 0 0.02532206103205681
7 3 9 8 8 0 0 8 0 11 4 3 0 0 8 0 0 0 0 2 2 10 1 9 0 13 7 0 1 15 5 6 8 0 0 0.29942774772644043
8 0 10 12 10 1 14 0 0 14 0 0 0 0 9 0 0 0 2 5 13 0 9 0 8 12 0 0 0 6 0 15 0 0 3 0.21298818290233612
0 15 0 9 0 0 6 11 0 9 0 11 8 6 0 4 6 11 2 0 0 6 7 0 0 0 10 0 2 5 7 0 11 1 7 0.05429406836628914
0 0 0 0 0 9 0 0 0 13 0 0 0 6 3 0 14 5 8 6 0 0 0 0 0 9 8 12 0 3 10 14 0 13 0 0.04500630870461464
0 0 2 9 6 0 0 13 0 15 12 0 0 0 0 0 9 13 0 8 0 0 0 0 3 7 7 0 0 0 14 0 0 11 0 0.16507676243782043
6 0 0 7 13 0 0 0 12 14 0 9 0 14 12 5 0 1 0 5 7 0 9 0 11 0 0 0 11 1 0 0 0 0 4 0.1468631625175476
0 15 0 0 0 10 4 3 0 8 0 0 8 7 12 0 8 11 6 0 3 9 0 11 8 0 0 4 15 0 0 0 7 4 6 0.05590211972594261
0 0 0 15 10 12 0 0 0 15 0 0 7 14 11 3 0 4 0 8 0 1 13 0 3 13 11 0 0 0 5 0 0 2 11 0.08027654141187668
11 0 0 0 12 0 0 13 4 3 0 11 11 15 0 1 0 4 0 0 10 0 0 10 3 0 0 0 4 9 12 0 0 9 2 0.14948099851608276
10 0 12 6 0 5 9 0 0 0 8 15 0 0 0 0 14 0 0 8 5 13 11 11 1 0 6 11 0 0 0 0 0 7 0 0.1613444983959198
8 0 15 0 8 6 14 0 3 8 0 5 0 9 0 2 0 0 0 0 1 1 0 2 0 0 0 0 0 15 15 0 14 2 11 0.2526191473007202
0 13 0 0 0 0 0 2 15 9 6 0 0 11 9 11 0 0 0 0 0 11 2 14 0 0 0 0 1 6 12 10 0 0 8 0.15034519135951996
0 0 0 0 0 5 0 0 10 4 2 10 7 0 0 6 0 1 0 0 9 8 5 0 5 0 5 0 0 6 0 15 0 0 0 0.07478678971529007
9 0 14 0 1 8 11 0 9 0 0 0 0 0 1 1 0 1 0 0 3 0 14 9 0 6 0 13 8 11 0 13 12 0 0 0.010757028125226498
0 0 0 14 7 10 13 13 14 12 0 0 1 7 0 0 14 4 10 15 0 2 0 1 9 6 0 12 3 3 5 1 0 0 10 0.23816703259944916
0 1 0 0 7 0 0 0 15 0 10 0 11 7 0 8 10 11 0 8 15 11 1 0 3 15 3 11 8 4 0 0 0 0 0 0.05733230710029602
0 11 6 0 0 8 1 9 0 0 0 0 0 9 11 9 11 11 3 0 11 0 5 0 0 0 1 0 2 0 0 0 5 13 2 0.24333913624286652
0 0 12 0 13 1 15 6 12 0 0 0 9 15 13 15 0 0 2 0 0 15 12 0 0 2 0 0 13 0 0 1 0 0 0 0.056562162935733795
11 1 3 11 11 0 2 0 0 12 1 0 13 3 4 9 6 0 14 0 1 0 1 7 9 0 0 0 10 0 0 0 5 5 9 0.05889768898487091
5 7 0 13 0 4 3 1 2 13 14 5 0 4 15 5 0 0 7 0 9 9 0 0 0 0 10 14 0 11 0 14 4 0 0 0.0690649151802063
1 0 0 0 10 0 9 0 0 3 10 15 7 0 0 0 0 4 9 0 8 9 0 0 0 0 0 0 0 1 0 0 15 11 0 0.034187737852334976
0 11 9 7 0 0 1 0 0 0 0 1 1 0 5 0 1 0 14 0 6 0 11 10 2 0 0 6 0 0 9 0 11 0 0 0.20794551074504852
5 8 0 0 10 0 10 0 0 12 0 0 0 6 0 0 0 9 0 0 4 1 3 0 14 0 0 2 0 1 11 15 8 0 12 0.047650668770074844
12 0 6 0 14 0 7 9 0 0 10 0 0 0 0 13 0 15 0 5 0 2 0 0 9 0 4 8 0 3 0 0 14 0 0 0.27631571888923645
7 12 14 0 0 9 15 4 0 0 0 0 0 0 0 10 10 9 1 15 0 13 0 0 0 11 0 0 7 0 0 0 0 9 15 0.2446696013212204
0 0 7 11 0 0 10 5 5 0 8 0 11 0 8 9 0 3 0 0 1 0 7 0 13 0 3 0 11 0 7 3 0 9 0 0.06771999597549438
14 11 2 2 0 0 5 0 0 0 0 3 10 12 0 0 0 0 0 0 2 0 7 15 0 4 0 0 3 0 0 0 15 15 0 0.185481995344162
0 0 0 0 8 0 0 6 3 0 1 4 6 0 6 2 0 0 2 0 11 0 14 15 0 3 5 0 0 5 0 14 0 0 0 0.08197145164012909
0 0 0 0 0 0 0 0 0 0 12 0 0 0 12 13 9 13 0 1 0 0 11 8 0 12 0 2 0 0 0 0 3 1 0 0.19015000760555267
1 0 0 4 12 6 0 0 0 15 0 0 0 0 0 0 0 0 0 0 3 0 5 0 8 7 0 6 1 0 11 7 5 1 12 0.050564467906951904
0 1 0 0 2 0 0 0 12 0 0 13 0 12 0 0 0 0 0 0 13 3 5 0 4 3 0 0 15 11 0 12 0 0 0 0.1437254250049591
13 14 0 11 0 3 0 0 1 0 0 0 0 0 14 14 0 14 7 0 0 4 10 11 11 0 15 0 11 4 0 0 14 2 5 0.07284028828144073
5 11 8 13 0 0 3 14 8 14 5 5 5 5 2 9 14 0 11 0 2 0 5 6 4 5 2 0 0 0 14 9 4 14 0 0.0472477450966835
5 0 4 0 0 8 0 0 0 0 7 11 0 8 3 1 14 0 8 10 15 5 5 12 8 8 5 5 2 5 5 14 3 5 5 0.13048027455806732
15 15 1 7 0 13 0 0 0 0 0 13 0 0 15 5 5 5 5 14 3 7 5 0 0 0 0 0 5 9 10 10 0 12 15 0.08164406567811966
11 6 5 0 0 0 15 10 0 0 0 0 0 10 0 1 0 0 0 6 12 5 5 5 13 10 0 2 0 1 7 1 0 0 0 0.07669737190008163
3 0 0 0 0 2 0 6 0 0 0 0 0 13 1 0 14 0 0 0 10 12 13 5 7 0 4 5 5 0 0 0 9 8 4 0.058273158967494965
