0 0.0004013502039015293 34 8.560971764381975e-05 35 0.006486060212886451 0.99
1 0.0003036554262507707 35 0.0003036554262507707 35 0.0014562935320071159 0.99
2 0.0027198176831007004 35 0.0027198176831007004 35 0.004864342633982361 0.99
3 0.0018288837745785713 35 0.0018288837745785713 35 0.021781575261260885 0.99
4 0.0005665734643116593 34 0.00041322942706756294 35 0.0012564899211975561 0.99
5 0.0009568677050992846 20 2.7000074624083936e-05 35 0.004319746981741344 0.99
6 0.001159503823146224 35 0.001159503823146224 35 0.0015824375369028164 0.99
7 0.006079392042011023 35 0.006079392042011023 35 0.10028606921089764 0.99
8 0.0011399268405511975 35 0.0011399268405511975 35 0.007499508095139354 0.99
9 0.0016341753071174026 32 0.0011046433355659246 35 0.00957915644178748 0.99
10 0.05860070511698723 35 0.05860070511698723 35 0.24751237647805724 0.99
11 0.0029674062971025705 21 0.0020790069829672575 35 0.0165355703463724 0.99
12 0.04270913079380989 35 0.04270913079380989 35 0.01167251070405625 0.99
13 0.001683478127233684 35 0.001683478127233684 35 0.01396742495368928 0.99
14 0.002243961673229933 35 0.002243961673229933 35 0.012942527527070362 0.9896
15 0.009667563252151012 35 0.009667563252151012 35 0.03094923318297689 0.9889000000000001
16 0.0038082848768681288 30 0.0029130657203495502 35 0.02920257237184861 0.9882000000000002
17 0.02617006190121174 31 0.009714345447719097 35 0.18088574256442438 0.9875000000000003
18 0.015159152448177338 35 0.015159152448177338 35 0.20690755727742383 0.9868000000000003
19 0.0013283921871334314 35 0.0013283921871334314 35 0.0024924924295000547 0.9861000000000004
20 0.0003724068810697645 35 0.0003724068810697645 35 0.0028877104489451193 0.9854000000000005
21 0.0027844456490129232 35 0.0027844456490129232 35 0.014078131137011287 0.9847000000000006
22 0.007962880656123161 30 0.006769420579075813 35 0.03734509296339449 0.9840000000000007
23 0.0008127529872581363 31 0.000624386069830507 35 0.006745020629619555 0.9833000000000007
24 0.0005846230196766555 26 5.4591560910921544e-05 35 0.013035293742990324 0.9826000000000008
25 0.00214393506757915 35 0.00214393506757915 35 0.010297666148298065 0.9819000000000009
26 0.0002930080518126488 34 0.00023857569613028318 35 0.0017584142147884447 0.981200000000001
27 0.00035654331441037357 35 0.00035654331441037357 35 0.0034164329286707792 0.980500000000001
28 0.0006351563497446477 35 0.0006351563497446477 35 0.0030123287513948217 0.9798000000000011
29 0.00021999765885993838 24 0.00014359140186570585 35 0.007540723354846782 0.9791000000000012
30 0.0073296562768518925 33 0.006079711951315403 35 0.003307087974370757 0.9784000000000013
31 0.014064053073525429 35 0.014064053073525429 35 0.07661550792809904 0.9777000000000013
32 0.0062664407305419445 34 0.005996256601065397 35 0.03915544672999568 0.9770000000000014
33 0.00040517584420740604 25 0.0003740790707524866 35 0.0008363824282564125 0.9763000000000015
34 0.0012215793831273913 32 0.0010360772721469402 35 0.009619239976850302 0.9756000000000016
35 0.007656641770154238 32 0.006592494901269674 35 0.08900433716406889 0.9749000000000017
36 0.004090726841241121 34 0.003099982626736164 35 0.027917304162654324 0.9742000000000017
37 0.00055509532103315 31 9.471924568060786e-05 35 0.011523833769718482 0.9735000000000018
38 0.004763325676321983 32 0.002224521478638053 35 0.048075395769071695 0.9728000000000019
39 0.022424636408686638 29 0.006818738766014576 35 0.003975153130266926 0.972100000000002
40 0.002602687571197748 29 0.0005344099481590092 35 0.03275251148037021 0.971400000000002
41 0.0004502616939134896 35 0.0004502616939134896 35 0.00319601577664041 0.9707000000000021
42 0.0006091412506066263 35 0.0006091412506066263 35 0.003027571922122342 0.9700000000000022
43 0.10354375094175339 34 0.10289041697978973 35 1796.8619637949923 0.9693000000000023
44 0.0050599039532244205 25 0.003951081074774265 35 0.10386207862659451 0.9686000000000023
45 0.018561948090791702 35 0.018561948090791702 35 0.09532479797990173 0.9679000000000024
46 0.04655206575989723 29 0.03959006816148758 35 1.0359079815208132 0.9672000000000025
47 0.0012356746010482311 33 0.001012429827824235 35 0.010652806362488136 0.9665000000000026
48 0.001591711537912488 35 0.001591711537912488 35 0.028117147409088095 0.9658000000000027
49 0.042552925646305084 35 0.042552925646305084 35 0.22058005451753054 0.9651000000000027
