11 7 15 15 14 12 0 15 2 11 13 9 13 13 0 8 1 13 6 15 6 15 5 10 1 5 3 1 3 3 1 7 7 14 5 0.06709963083267212
2 9 14 7 10 0 0 0 11 8 8 3 12 0 2 6 9 1 8 8 8 2 14 8 8 15 0 0 7 0 15 0 15 8 6 0.14758196473121643
15 13 3 10 12 11 3 8 3 3 13 10 1 1 13 8 10 11 13 2 2 15 7 0 1 11 8 5 2 15 15 4 14 4 2 0.06212151050567627
5 11 3 10 15 11 11 0 9 1 2 3 3 2 10 14 14 4 5 5 13 9 13 0 13 7 6 10 10 14 3 0 11 5 5 0.052611202001571655
15 3 2 7 4 0 14 13 10 3 3 8 13 13 8 13 13 7 2 2 3 0 3 0 5 2 8 6 8 12 11 11 6 14 9 0.06950443238019943
3 12 11 12 0 12 0 0 9 11 0 9 15 1 2 1 15 0 12 1 2 2 14 3 15 5 6 13 7 13 12 2 12 1 13 0.0834096372127533
12 0 13 9 2 13 12 13 3 0 13 12 12 3 3 15 11 1 2 13 7 4 11 7 6 9 8 7 4 6 4 14 13 0 1 0.07577434927225113
2 13 13 10 13 7 9 14 13 11 13 13 1 9 15 0 3 3 14 8 8 12 1 15 11 4 9 4 15 11 2 8 13 5 1 0.0727347731590271
2 0 9 4 8 10 15 3 1 6 9 9 9 14 8 11 14 13 13 14 14 7 4 1 13 13 5 13 7 3 6 4 1 7 14 0.18541905283927917
7 1 5 12 12 11 3 15 14 15 3 5 6 1 1 11 9 4 4 9 5 1 5 6 8 9 10 3 3 4 1 8 7 13 1 0.11149836331605911
3 9 6 13 0 7 7 14 13 12 15 14 14 2 1 3 1 1 1 1 1 5 12 12 3 0 9 9 15 0 1 10 6 13 7 0.02457662858068943
1 8 11 3 8 10 13 10 0 13 0 15 13 9 7 11 15 1 11 11 5 1 11 1 1 1 1 1 12 6 1 8 14 13 14 0.0014171178918331861
3 8 1 7 9 1 1 4 9 3 14 7 0 2 7 5 6 15 9 9 2 15 0 1 15 1 1 13 15 4 2 15 11 11 5 0.054109007120132446
4 5 1 9 13 10 8 13 13 10 15 13 6 12 6 14 3 1 9 4 1 1 1 0 1 1 8 2 9 0 10 7 4 7 11 0.05407019332051277
15 1 5 5 4 0 15 15 1 8 1 1 1 11 3 6 7 1 1 1 3 7 0 0 2 10 15 1 1 13 0 10 14 14 1 0.024470414966344833
3 13 11 12 1 14 10 15 10 1 2 12 0 6 2 13 1 11 8 8 6 15 3 0 2 1 1 6 0 0 0 2 0 0 3 0.07499683648347855
0 1 9 7 0 7 0 12 12 13 1 15 15 9 3 0 1 1 6 0 1 1 12 1 12 11 7 1 13 11 12 0 4 15 12 0.162428081035614
15 0 4 2 13 6 0 1 12 15 2 15 14 2 11 9 8 0 0 7 2 5 9 7 15 1 1 3 4 0 3 0 6 0 5 0.07772857695817947
13 1 9 0 15 6 0 0 0 11 0 9 13 10 15 14 13 1 1 1 10 11 9 14 12 0 11 0 0 0 0 6 8 7 8 0.14221568405628204
1 4 8 7 0 14 15 1 2 15 14 1 1 9 11 0 0 0 0 2 0 1 8 5 15 6 4 6 7 6 14 5 14 3 4 0.09879612922668457
7 5 6 11 10 0 8 12 15 12 1 1 1 9 5 2 2 4 11 7 2 7 4 2 5 3 0 3 6 6 15 14 6 6 11 0.19695229828357697
1 0 10 3 4 2 1 13 1 11 1 1 1 12 10 1 5 11 14 15 13 1 1 14 14 15 14 2 5 15 15 1 6 15 9 0.05082221329212189
1 1 1 10 6 2 7 9 9 8 0 15 1 14 3 1 0 11 1 1 1 1 3 2 1 8 0 0 9 0 7 5 11 4 6 0.06404438614845276
7 1 0 15 9 12 13 7 15 7 7 0 15 1 1 1 3 15 15 7 3 1 1 1 14 14 9 9 11 13 14 9 6 12 8 0.045195963233709335
7 14 0 14 12 0 1 1 14 10 0 4 5 1 1 1 1 1 1 14 12 5 15 12 1 7 14 4 4 7 12 15 14 15 15 0.056519169360399246
1 12 12 12 6 15 1 12 15 15 1 12 1 13 4 4 15 15 15 1 14 3 0 0 0 0 0 7 15 2 11 10 9 11 3 0.0158096794039011
1 0 8 3 15 12 13 12 0 13 1 13 14 10 13 0 11 1 1 4 5 1 13 15 13 15 1 15 7 1 5 12 13 15 4 0.25168561935424805
3 7 15 0 9 7 9 12 12 6 11 12 5 3 1 1 1 14 12 1 12 15 4 1 1 1 4 11 11 4 12 4 6 2 2 0.0690615177154541
3 2 15 0 0 6 9 1 5 13 8 3 3 4 12 12 12 14 10 9 13 1 6 7 1 1 3 6 0 0 3 0 6 6 1 0.17144955694675446
14 15 7 7 12 11 12 10 13 7 7 2 12 3 6 15 4 0 4 2 6 1 5 1 15 9 12 7 5 12 13 13 1 12 9 0.013487492688000202
12 7 5 15 2 13 3 9 14 15 11 7 11 1 1 1 11 7 5 12 8 12 8 8 15 15 7 0 7 7 1 1 9 15 15 0.0678873211145401
15 15 6 5 7 8 13 7 14 15 2 7 6 15 6 12 9 1 1 1 1 1 6 5 15 6 1 3 1 13 9 15 12 11 7 0.03674762323498726
10 15 0 7 12 15 13 0 12 2 3 8 0 14 10 0 5 13 0 15 4 15 7 6 1 1 1 1 1 1 11 13 2 8 6 0.07991121709346771
6 15 15 0 4 15 13 1 1 1 9 0 1 13 1 1 4 4 4 0 8 15 4 0 13 0 1 1 9 9 15 1 6 15 13 0.05644071474671364
2 3 7 0 15 7 13 11 7 11 13 15 1 1 1 12 1 7 15 1 4 15 10 11 13 4 5 13 12 13 8 6 13 4 12 0.005255896598100662
13 13 13 15 10 13 13 12 13 0 9 6 13 0 15 14 1 1 1 10 5 3 8 4 7 8 5 15 6 13 3 8 15 13 5 0.0701480507850647
5 5 13 4 7 15 15 8 10 13 13 3 13 13 7 15 6 6 4 13 13 7 13 8 5 4 8 14 14 13 13 11 13 13 6 0.06508823484182358
1 7 6 7 13 13 13 4 3 6 13 3 9 1 13 13 9 13 13 1 14 11 2 5 2 10 12 6 13 7 13 13 13 13 13 0.050863005220890045
6 12 13 12 13 8 3 7 15 14 10 1 13 14 2 13 0 13 3 15 5 13 3 15 12 10 11 6 5 13 5 4 2 13 15 0.0579613596200943
13 10 13 13 13 13 13 13 1 15 9 1 13 9 13 7 6 5 14 4 13 7 13 10 13 15 15 13 14 13 13 13 12 5 3 0.049681924283504486
5 12 0 13 15 13 1 15 13 15 15 11 13 13 1 13 5 2 15 15 7 13 13 13 2 15 1 13 8 13 8 13 0 13 6 0.04198867455124855
5 13 13 15 14 0 15 13 14 13 15 15 13 9 7 13 11 1 1 10 13 9 2 7 6 13 13 0 3 13 1 0 1 13 13 0.183633953332901
5 13 13 13 13 13 12 13 11 13 12 13 14 13 13 7 15 9 15 2 8 9 11 7 12 12 14 10 12 6 13 2 13 3 14 0.08802805095911026
14 3 11 1 13 8 6 0 0 9 13 9 15 13 6 12 1 1 15 0 11 8 13 5 13 13 7 3 0 3 7 1 2 1 13 0.09730654209852219
15 13 6 13 13 13 15 4 10 8 15 13 13 13 13 13 13 15 15 3 11 8 14 8 1 13 4 14 4 15 15 1 13 13 13 0.07656757533550262
15 7 9 10 15 14 3 15 9 15 15 15 1 1 13 1 13 13 13 7 14 3 9 4 4 13 13 0 0 15 15 1 0 14 10 0.07679738104343414
15 12 15 15 8 8 8 13 13 13 14 10 4 15 2 1 5 15 2 15 13 8 13 4 15 15 15 14 12 15 13 1 7 4 8 0.026232045143842697
1 15 15 8 12 12 12 15 15 15 8 9 9 15 15 6 2 15 0 13 6 15 14 13 5 14 11 13 13 10 8 12 15 15 12 0.06080062314867973
15 12 3 8 9 15 1 1 14 0 1 11 1 3 13 1 3 14 13 8 11 0 3 1 7 0 14 6 3 3 8 3 12 14 8 0.21200090646743774
1 12 7 6 3 5 12 6 2 8 12 4 12 6 15 11 1 8 0 1 13 13 13 3 13 13 4 7 0 1 1 1 1 6 1 0.14928171038627625
4 9 2 1 1 1 1 14 15 13 1 15 4 4 13 1 1 14 10 7 11 4 4 5 1 6 1 9 3 15 11 0 15 4 15 0.05885053053498268
1 3 15 0 1 1 7 7 15 1 1 3 1 5 1 5 1 10 3 12 15 1 15 11 15 3 1 1 1 1 1 1 1 3 13 0.06511170417070389
5 6 15 15 15 4 14 15 1 9 15 13 15 15 1 1 11 1 4 15 11 15 9 15 15 1 13 0 0 15 15 13 14 6 8 0.04077102616429329
15 15 2 9 12 15 2 5 15 11 15 15 15 1 13 13 1 1 11 1 1 5 7 7 1 4 3 3 0 7 8 8 10 10 15 0.32352757453918457
4 15 15 15 9 6 15 11 10 15 13 0 13 9 15 15 9 15 13 13 8 13 13 9 13 13 3 3 3 14 15 15 8 15 8 0.11535900831222534
3 9 1 15 15 2 15 3 11 3 15 13 9 10 2 3 3 12 13 3 12 4 15 4 5 15 1 1 1 15 3 15 15 6 15 0.067015141248703
3 3 7 3 4 3 3 1 0 1 9 3 3 3 3 3 3 3 11 3 3 3 5 3 3 15 13 13 3 10 3 3 1 2 3 0.033117540180683136
15 5 3 3 3 6 5 7 1 3 3 3 3 7 3 3 3 0 13 13 13 13 2 3 2 3 3 3 3 7 3 3 0 3 1 0.14447245001792908
6 3 9 3 9 15 13 13 12 13 14 13 2 3 13 5 9 3 3 7 13 13 7 14 4 15 2 7 7 12 3 12 15 3 13 0.05963195860385895
3 3 3 3 15 15 3 15 13 13 13 6 3 3 3 15 5 13 13 13 13 0 13 0 1 6 0 9 0 0 0 0 0 0 0 0.058638930320739746
